id,day,brand_id,brand_code,brand_name,brand_voice,brand_color,platform,slot_utc,char_limit,content_type,template_id,template_name,template_slot,body_template,suggested_hashtags,status,notes
593,24,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
594,24,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
595,24,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
596,24,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
597,24,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
598,24,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
599,24,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
600,24,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
601,25,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
602,25,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
603,25,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
604,25,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
605,25,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
606,25,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
607,25,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
608,25,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
609,25,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
610,25,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
611,25,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
612,25,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
613,25,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
614,25,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
615,25,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
616,25,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
617,25,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
618,25,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
619,25,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
620,25,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
621,25,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
622,25,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
623,25,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
624,25,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
625,25,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
626,26,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
627,26,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
628,26,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
629,26,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
630,26,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
631,26,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
632,26,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
633,26,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
634,26,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
635,26,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
636,26,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
637,26,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
638,26,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
639,26,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
640,26,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
641,26,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
642,26,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
643,26,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
644,26,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
645,26,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
646,26,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
647,26,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
648,26,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
649,26,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
650,26,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
651,27,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
652,27,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
653,27,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
654,27,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
655,27,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
656,27,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
657,27,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
658,27,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
659,27,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
660,27,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
661,27,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Mastodon,09:00 UTC,500,short text + open tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
662,27,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Mastodon,09:00 UTC,500,short text + open tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
663,27,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Mastodon,09:00 UTC,500,short text + open tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
664,27,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Mastodon,09:00 UTC,500,short text + open tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
665,27,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Mastodon,09:00 UTC,500,short text + open tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
666,27,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Bluesky,10:00 UTC,300,short text + custom feed tag,T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
667,27,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Bluesky,10:00 UTC,300,short text + custom feed tag,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
668,27,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Bluesky,10:00 UTC,300,short text + custom feed tag,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
669,27,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Bluesky,10:00 UTC,300,short text + custom feed tag,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
670,27,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Bluesky,10:00 UTC,300,short text + custom feed tag,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
671,27,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,Threads,16:00 UTC,500,"conversational, question-led",T4,Caribbean-context,Region,Caribbean lens ({jurisdiction}): {regional_observation} — {brand_voice} framing. #CaribbeanAI,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
672,27,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,Threads,16:00 UTC,500,"conversational, question-led",T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
673,27,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,Threads,16:00 UTC,500,"conversational, question-led",T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
674,27,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,Threads,16:00 UTC,500,"conversational, question-led",T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
675,27,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,Threads,16:00 UTC,500,"conversational, question-led",T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
676,28,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,X,08:00 UTC,280,short text + 2 hashtags,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
677,28,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,X,08:00 UTC,280,short text + 2 hashtags,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
678,28,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,X,08:00 UTC,280,short text + 2 hashtags,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
679,28,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,X,08:00 UTC,280,short text + 2 hashtags,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
680,28,5,coral,Coral,"approachability, resident-led design, plain-language UX",coral/sand/lagoon,X,08:00 UTC,280,short text + 2 hashtags,T3,Stat-callout,Numbers,{brand_voice} number drop: {stat} · {stat_context} #FutureCaribbean,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
681,28,1,veridian,Veridian,"trust, restraint, regional rootedness",peacock dark,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T5,Honest-disclosure,Discipline,"{brand_voice} honesty: {disclosure} — no overclaim, no hype. #ResponsibleAI",#BuildInPublic #FutureCaribbean #FreeLeased,draft,
682,28,2,quill,Quill,"gravitas, editorial craft, serious publication",ivory/ink-red,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T6,Call-to-action,Pilot/CTA,Pilot slot open: {ask} — {brand_voice} voice. Reply or DM. #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
683,28,3,monolith,Monolith,"clarity, terminal aesthetics, no-nonsense shipping",black/signal-yellow,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T1,Problem-stat,POV,{brand_voice} framing: {problem_statement} · #FutureCaribbean #BuildInPublic,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
684,28,4,canopy,Canopy,"cultural rootedness, sustainability, climate-resilience",forest/parrot,LinkedIn,14:00 UTC,3000,4-6 sentence long-form,T2,Build-in-public,Daily ship,Day {day}/{total_days}: {shipped_today} — {brand_voice} cut. #BuildInPublic #FreeLeased,#BuildInPublic #FutureCaribbean #FreeLeased,draft,
